https://resolver.kb.nl/resolve?urn=ABCDDD:010815120:mpeg21:a0222,http://www.wikidata.org/entity/Q123319881,"De Chinese porseleinkast","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=ABCDDD:010815120:mpeg21:p011:image&w=500
https://resolver.kb.nl/resolve?urn=ddd:010373821:mpeg21:a0121,http://www.wikidata.org/entity/Q123319883,"Het portret van een eeuw, 1800-1900","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=ddd:010373821:mpeg21:p005:image&w=500
https://resolver.kb.nl/resolve?urn=ABCDDD:010838695:mpeg21:a0372,http://www.wikidata.org/entity/Q123319883,"Het portret van een eeuw, 1800-1900","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=ABCDDD:010838695:mpeg21:p025:image&w=500
https://resolver.kb.nl/resolve?urn=ddd:110612221:mpeg21:a0171,http://www.wikidata.org/entity/Q123319888,"Boeket in Willet. Nederlandse bloemstillevens in de achttiende en de eerste helft van de negentiende eeuw","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=ddd:110612221:mpeg21:p009:image&w=500
https://resolver.kb.nl/resolve?urn=KBNRC01:000033494:mpeg21:a0076,http://www.wikidata.org/entity/Q123319888,"Boeket in Willet. Nederlandse bloemstillevens in de achttiende en de eerste helft van de negentiende eeuw","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=KBNRC01:000033494:mpeg21:p007:image&w=500
https://resolver.kb.nl/resolve?urn=ABCDDD:010836631:mpeg21:a0350,http://www.wikidata.org/entity/Q123319889,"O kom er eens kijken. Europees kinderspeelgoed van voor 1920","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=ABCDDD:010836631:mpeg21:p005:image&w=500
https://resolver.kb.nl/resolve?urn=ABCDDD:010836357:mpeg21:a0409,http://www.wikidata.org/entity/Q123319891,"Variaties in wit. Wit Delfts uit de 17e en 18e eeuw","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=ABCDDD:010836357:mpeg21:p011:image&w=500
https://resolver.kb.nl/resolve?urn=ddd:010374590:mpeg21:a0182,http://www.wikidata.org/entity/Q123319894,"De Japanse porseleinkast. Japans exportporselein uit de 17e en 18e eeuw","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=ddd:010374590:mpeg21:p006:image&w=500
https://resolver.kb.nl/resolve?urn=ABCDDD:010837133:mpeg21:a0282,http://www.wikidata.org/entity/Q123319894,"De Japanse porseleinkast. Japans exportporselein uit de 17e en 18e eeuw","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=ABCDDD:010837133:mpeg21:p021:image&w=500
https://resolver.kb.nl/resolve?urn=ABCDDD:010819927:mpeg21:a0238,http://www.wikidata.org/entity/Q123319896,"In de kaart gekeken. Europese speelkaarten van de 15de eeuw tot heden","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=ABCDDD:010819927:mpeg21:p013:image&w=500
https://resolver.kb.nl/resolve?urn=ABCDDD:010840384:mpeg21:a0220,http://www.wikidata.org/entity/Q123319896,"In de kaart gekeken. Europese speelkaarten van de 15de eeuw tot heden","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=ABCDDD:010840384:mpeg21:p007:image&w=500
https://resolver.kb.nl/resolve?urn=KBNRC01:000026265:mpeg21:a0030,http://www.wikidata.org/entity/Q123319899,"Kant uit de collectie van het museum Boymans-van Beuningen","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=KBNRC01:000026265:mpeg21:p002:image&w=500
https://resolver.kb.nl/resolve?urn=ddd:010535777:mpeg21:a0082,http://www.wikidata.org/entity/Q123319816,"Keuze uit de verzameling Fransche prenten van den heer N. Sax","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=ddd:010535777:mpeg21:p005:image&w=500
https://resolver.kb.nl/resolve?urn=ddd:010535777:mpeg21:a0082,http://www.wikidata.org/entity/Q123319816,"Keuze uit de verzameling Fransche prenten van den heer N. Sax","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=ddd:010535777:mpeg21:p005:image&w=500
https://resolver.kb.nl/resolve?urn=ddd:010535719:mpeg21:a0083,http://www.wikidata.org/entity/Q123319817,"Pastels uit drie eeuwen","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=ddd:010535719:mpeg21:p004:image&w=500
https://resolver.kb.nl/resolve?urn=ddd:010535642:mpeg21:a0104,http://www.wikidata.org/entity/Q123319819,"Jean Antoine Watteau als teekenaar","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=ddd:010535642:mpeg21:p004:image&w=500
https://resolver.kb.nl/resolve?urn=ddd:010852452:mpeg21:a0063,http://www.wikidata.org/entity/Q123319820,"Amsterdams goud en zilver. Tentoonstelling van werken der grote Amsterdamse edelsmeden van de 16e, 17e en 18e eeuw","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=ddd:010852452:mpeg21:p002:image&w=500
https://resolver.kb.nl/resolve?urn=ABCDDD:010834945:mpeg21:a0021,http://www.wikidata.org/entity/Q123319820,"Amsterdams goud en zilver. Tentoonstelling van werken der grote Amsterdamse edelsmeden van de 16e, 17e en 18e eeuw","Amsterdam Museum",http://imageviewer.kb.nl/ImagingService/imagingService?id=ABCDDD:010834945:mpeg21:p002:image&w=500
